##& xmin & xmax & central value & dy & muR= 0.500 muF= 0.500 & muR= 0.500 muF= 1.000 & muR= 0.500 muF= 2.000 & muR= 1.000 muF= 0.500 & PDF=247000 & muR= 1.000 muF= 2.000 & muR= 2.000 muF= 0.500 & muR= 2.000 muF= 1.000 & muR= 2.000 muF= 2.000 & PDF=247055 & PDF=247056 & PDF=247057 & PDF=247058 & PDF=247059 & PDF=247060 & PDF=247061 & PDF=247062 & PDF=247063 & PDF=247064 & PDF=247065 & PDF=247066 & PDF=247067 & PDF=247068 & PDF=247069 & PDF=247070 & PDF=247071 & PDF=247072 & PDF=247073 & PDF=247074 & PDF=247075 & PDF=247076 & PDF=247077 & PDF=247078 & PDF=247079 & PDF=247080 & PDF=247081 & PDF=247082 & PDF=247083 & PDF=247084 & PDF=247085 & PDF=247086 & PDF=247087 & PDF=247088 & PDF=247089 & PDF=247090 & PDF=247091 & PDF=247092 & PDF=247093 & PDF=247094 & PDF=247095 & PDF=247096 & PDF=247097 & PDF=247098 & PDF=247099 & PDF=247100 & PDF=247001 & PDF=247002 & PDF=247003 & PDF=247004 & PDF=247005 & PDF=247006 & PDF=247007 & PDF=247008 & PDF=247009 & PDF=247010 & PDF=247011 & PDF=247012 & PDF=247013 & PDF=247014 & PDF=247015 & PDF=247016 & PDF=247017 & PDF=247018 & PDF=247019 & PDF=247020 & PDF=247021 & PDF=247022 & PDF=247023 & PDF=247024 & PDF=247025 & PDF=247026 & PDF=247027 & PDF=247028 & PDF=247029 & PDF=247030 & PDF=247031 & PDF=247032 & PDF=247033 & PDF=247034 & PDF=247035 & PDF=247036 & PDF=247037 & PDF=247038 & PDF=247039 & PDF=247040 & PDF=247041 & PDF=247042 & PDF=247043 & PDF=247044 & PDF=247045 & PDF=247046 & PDF=247047 & PDF=247048 & PDF=247049 & PDF=247050 & PDF=247051 & PDF=247052 & PDF=247053 & PDF=247054

<histogram> 100 "pt1 [GeV] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +1.0000000e+01   +3.9510000e-14   +3.9510000e-14  +4.1190000e-14   +3.9510000e-14   +3.7896000e-14   +4.1190000e-14   +3.9944000e-14   +3.7896000e-14   +4.1190000e-14   +3.9510000e-14   +3.7896000e-14   +3.8991000e-14   +3.5616000e-14   +3.8494000e-14   +4.0690000e-14   +3.7703000e-14   +3.8061000e-14   +4.1388000e-14   +3.8723000e-14   +4.2198000e-14   +4.0881000e-14   +4.1090000e-14   +3.9763000e-14   +3.7502000e-14   +3.9678000e-14   +3.8423000e-14   +3.9019000e-14   +3.7395000e-14   +3.8572000e-14   +3.7887000e-14   +4.0888000e-14   +3.9180000e-14   +3.9213000e-14   +3.9891000e-14   +4.1360000e-14   +3.6721000e-14   +3.3238000e-14   +4.0717000e-14   +4.0623000e-14   +4.0807000e-14   +3.6469000e-14   +3.7244000e-14   +4.0479000e-14   +3.7703000e-14   +4.4897000e-14   +3.6645000e-14   +3.6773000e-14   +3.7993000e-14   +4.1170000e-14   +4.1106000e-14   +4.5012000e-14   +3.5951000e-14   +3.7272000e-14   +4.0519000e-14   +4.0431000e-14   +4.1230000e-14   +4.2275000e-14   +4.1391000e-14   +3.8562000e-14   +3.7815000e-14   +4.0956000e-14   +3.3254000e-14   +3.8598000e-14   +4.1580000e-14   +4.0556000e-14   +3.7839000e-14   +3.6822000e-14   +4.2826000e-14   +3.6086000e-14   +4.2103000e-14   +3.7787000e-14   +4.0155000e-14   +4.0293000e-14   +4.1094000e-14   +4.2013000e-14   +3.7520000e-14   +3.7028000e-14   +3.9800000e-14   +4.1855000e-14   +3.3239000e-14   +3.7530000e-14   +4.0675000e-14   +3.8852000e-14   +3.7932000e-14   +4.1179000e-14   +3.4485000e-14   +3.7419000e-14   +3.9482000e-14   +4.1712000e-14   +3.9460000e-14   +3.9680000e-14   +4.1726000e-14   +4.1289000e-14   +3.8495000e-14   +3.8286000e-14   +4.0893000e-14   +4.0223000e-14   +4.3727000e-14   +4.0025000e-14   +3.8147000e-14   +4.7432000e-14   +4.5113000e-14   +3.6461000e-14   +4.1769000e-14   +3.9493000e-14   +4.1949000e-14   +3.8380000e-14   +3.8575000e-14   +4.0806000e-14   +4.0199000e-14   +4.2659000e-14
  +1.0000000e+01   +2.0000000e+01   +3.9510000e-14   +3.9510000e-14  +4.0858000e-14   +3.9510000e-14   +3.8180000e-14   +4.0858000e-14   +4.0140000e-14   +3.8180000e-14   +4.0858000e-14   +3.9510000e-14   +3.8180000e-14   +3.9214000e-14   +3.6067000e-14   +3.8537000e-14   +4.0488000e-14   +3.7931000e-14   +3.8068000e-14   +4.1021000e-14   +3.8955000e-14   +4.1944000e-14   +4.1116000e-14   +4.0965000e-14   +3.9635000e-14   +3.7381000e-14   +3.9725000e-14   +3.8682000e-14   +3.8796000e-14   +3.8010000e-14   +3.8377000e-14   +3.7884000e-14   +4.0845000e-14   +3.8897000e-14   +3.9470000e-14   +3.9739000e-14   +4.1180000e-14   +3.6945000e-14   +3.3599000e-14   +4.0531000e-14   +4.0601000e-14   +4.1160000e-14   +3.6859000e-14   +3.7143000e-14   +4.0287000e-14   +3.7832000e-14   +4.4891000e-14   +3.6652000e-14   +3.7081000e-14   +3.8209000e-14   +4.1169000e-14   +4.0908000e-14   +4.4694000e-14   +3.5786000e-14   +3.7523000e-14   +4.0363000e-14   +4.0514000e-14   +4.1165000e-14   +4.1956000e-14   +4.1119000e-14   +3.8491000e-14   +3.7980000e-14   +4.1298000e-14   +3.3504000e-14   +3.8901000e-14   +4.1329000e-14   +4.0566000e-14   +3.7862000e-14   +3.7211000e-14   +4.2511000e-14   +3.6192000e-14   +4.1988000e-14   +3.8512000e-14   +4.0007000e-14   +3.9902000e-14   +4.1142000e-14   +4.1767000e-14   +3.7543000e-14   +3.7153000e-14   +4.0120000e-14   +4.1720000e-14   +3.3354000e-14   +3.7588000e-14   +4.0786000e-14   +3.9117000e-14   +3.7856000e-14   +4.0988000e-14   +3.4717000e-14   +3.7309000e-14   +3.9341000e-14   +4.1759000e-14   +3.9246000e-14   +3.9647000e-14   +4.1264000e-14   +4.1114000e-14   +3.8748000e-14   +3.8154000e-14   +4.0728000e-14   +4.0068000e-14   +4.3824000e-14   +3.9914000e-14   +3.7998000e-14   +4.6912000e-14   +4.4833000e-14   +3.6766000e-14   +4.1579000e-14   +3.9199000e-14   +4.1728000e-14   +3.8400000e-14   +3.8493000e-14   +4.0582000e-14   +4.0112000e-14   +4.2304000e-14
  +2.0000000e+01   +3.0000000e+01   +7.9020000e-14   +5.5876000e-14  +8.1881000e-14   +7.9020000e-14   +7.6213000e-14   +8.1881000e-14   +8.2011000e-14   +7.6213000e-14   +8.1881000e-14   +7.9020000e-14   +7.6213000e-14   +7.6359000e-14   +7.2129000e-14   +7.7220000e-14   +8.0377000e-14   +7.5470000e-14   +7.9035000e-14   +8.3586000e-14   +7.6942000e-14   +8.2574000e-14   +7.5810000e-14   +8.3620000e-14   +7.9728000e-14   +7.5362000e-14   +8.0677000e-14   +7.5231000e-14   +7.7718000e-14   +7.2599000e-14   +7.6623000e-14   +7.6266000e-14   +8.2039000e-14   +7.9810000e-14   +7.4845000e-14   +8.0909000e-14   +8.2074000e-14   +7.4422000e-14   +6.8467000e-14   +8.1949000e-14   +8.0615000e-14   +8.0693000e-14   +7.3618000e-14   +7.6419000e-14   +8.2263000e-14   +7.5169000e-14   +8.7319000e-14   +7.4870000e-14   +7.0979000e-14   +7.8457000e-14   +8.2807000e-14   +8.2578000e-14   +8.6111000e-14   +7.4912000e-14   +7.7599000e-14   +8.2034000e-14   +8.0891000e-14   +8.1042000e-14   +8.4680000e-14   +8.1731000e-14   +7.8913000e-14   +7.5564000e-14   +7.6818000e-14   +6.8002000e-14   +7.5883000e-14   +8.4030000e-14   +8.2442000e-14   +7.7804000e-14   +7.4571000e-14   +8.2514000e-14   +7.2291000e-14   +8.5957000e-14   +7.2427000e-14   +8.0137000e-14   +7.9629000e-14   +8.2863000e-14   +8.2186000e-14   +7.6202000e-14   +7.4947000e-14   +7.6873000e-14   +8.3149000e-14   +6.8495000e-14   +7.4662000e-14   +8.2993000e-14   +7.8328000e-14   +7.5724000e-14   +8.3777000e-14   +7.1803000e-14   +7.5169000e-14   +8.0418000e-14   +7.9519000e-14   +7.9430000e-14   +8.1410000e-14   +8.3440000e-14   +8.3885000e-14   +7.5394000e-14   +7.7025000e-14   +8.0741000e-14   +7.8027000e-14   +8.5771000e-14   +8.0704000e-14   +7.7791000e-14   +9.0140000e-14   +8.7845000e-14   +7.4608000e-14   +8.1648000e-14   +8.1001000e-14   +8.3089000e-14   +7.6419000e-14   +7.7094000e-14   +7.9788000e-14   +8.1193000e-14   +8.6213000e-14
  +3.0000000e+01   +4.0000000e+01   +3.9510000e-14   +3.9510000e-14  +4.0560000e-14   +3.9510000e-14   +3.8433000e-14   +4.0560000e-14   +4.0283000e-14   +3.8433000e-14   +4.0560000e-14   +3.9510000e-14   +3.8433000e-14   +4.1086000e-14   +3.4876000e-14   +3.7604000e-14   +3.9726000e-14   +3.8113000e-14   +3.8175000e-14   +4.1680000e-14   +3.8507000e-14   +4.3088000e-14   +4.1305000e-14   +4.1237000e-14   +4.0299000e-14   +3.8793000e-14   +3.9616000e-14   +3.8811000e-14   +4.0514000e-14   +3.7495000e-14   +3.9321000e-14   +3.7258000e-14   +4.0224000e-14   +3.9219000e-14   +3.9255000e-14   +4.0175000e-14   +4.1774000e-14   +3.6896000e-14   +3.3635000e-14   +4.0219000e-14   +4.0035000e-14   +4.0967000e-14   +3.5952000e-14   +3.8168000e-14   +3.9718000e-14   +3.7288000e-14   +4.2488000e-14   +3.7263000e-14   +3.7411000e-14   +3.7238000e-14   +4.1346000e-14   +4.1159000e-14   +4.2540000e-14   +3.6622000e-14   +3.6996000e-14   +4.2275000e-14   +4.0472000e-14   +4.1782000e-14   +4.1655000e-14   +4.0868000e-14   +3.8481000e-14   +3.8151000e-14   +4.0085000e-14   +3.4105000e-14   +3.9404000e-14   +4.0534000e-14   +4.0245000e-14   +3.8064000e-14   +3.6812000e-14   +4.3207000e-14   +3.7345000e-14   +4.0837000e-14   +3.7639000e-14   +3.9818000e-14   +4.2092000e-14   +4.1416000e-14   +4.1629000e-14   +3.8133000e-14   +3.7543000e-14   +4.0676000e-14   +4.1503000e-14   +3.2854000e-14   +3.7352000e-14   +3.9337000e-14   +3.9566000e-14   +3.8884000e-14   +4.0735000e-14   +3.4629000e-14   +3.7494000e-14   +3.9959000e-14   +4.1464000e-14   +4.0271000e-14   +3.9687000e-14   +4.2429000e-14   +4.0393000e-14   +3.8451000e-14   +3.8072000e-14   +4.0435000e-14   +4.0075000e-14   +4.2273000e-14   +3.9875000e-14   +3.8989000e-14   +4.4831000e-14   +4.4464000e-14   +3.7096000e-14   +4.1894000e-14   +3.9370000e-14   +4.1505000e-14   +3.8809000e-14   +3.8606000e-14   +4.0930000e-14   +4.0085000e-14   +4.2106000e-14
  +4.0000000e+01   +5.0000000e+01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
  +5.0000000e+01   +6.0000000e+01   +3.9510000e-14   +3.9510000e-14  +4.1325000e-14   +3.9510000e-14   +3.7778000e-14   +4.1325000e-14   +3.9608000e-14   +3.7778000e-14   +4.1325000e-14   +3.9510000e-14   +3.7778000e-14   +3.2430000e-14   +4.1936000e-14   +4.1060000e-14   +4.3370000e-14   +3.9037000e-14   +4.1471000e-14   +3.9402000e-14   +4.1342000e-14   +3.4163000e-14   +4.0006000e-14   +4.0382000e-14   +3.7656000e-14   +3.5975000e-14   +4.2523000e-14   +3.8775000e-14   +3.3201000e-14   +4.3757000e-14   +3.5363000e-14   +4.0014000e-14   +4.4906000e-14   +3.9803000e-14   +4.0912000e-14   +3.9613000e-14   +4.1887000e-14   +4.0238000e-14   +3.8623000e-14   +3.8924000e-14   +4.1251000e-14   +3.8126000e-14   +4.1494000e-14   +3.4559000e-14   +4.0247000e-14   +3.8646000e-14   +4.7641000e-14   +3.7926000e-14   +3.6223000e-14   +4.4028000e-14   +4.1603000e-14   +3.8817000e-14   +4.4300000e-14   +3.5861000e-14   +4.1817000e-14   +3.2769000e-14   +4.1843000e-14   +3.8956000e-14   +4.2095000e-14   +4.0127000e-14   +3.8894000e-14   +3.8926000e-14   +4.3792000e-14   +3.3750000e-14   +3.7510000e-14   +4.0788000e-14   +4.2579000e-14   +3.9571000e-14   +3.8986000e-14   +3.5996000e-14   +3.4523000e-14   +4.6790000e-14   +4.2885000e-14   +3.9889000e-14   +3.7163000e-14   +3.9633000e-14   +3.9743000e-14   +3.5963000e-14   +3.3752000e-14   +3.7240000e-14   +4.2011000e-14   +3.5776000e-14   +3.6118000e-14   +4.6278000e-14   +3.5315000e-14   +3.6119000e-14   +4.3276000e-14   +3.8674000e-14   +3.5857000e-14   +3.8890000e-14   +3.6615000e-14   +3.6723000e-14   +4.1168000e-14   +3.1905000e-14   +4.2452000e-14   +4.2356000e-14   +3.9829000e-14   +3.9626000e-14   +3.8469000e-14   +4.6596000e-14   +4.2026000e-14   +3.8783000e-14   +4.5194000e-14   +4.2263000e-14   +3.5379000e-14   +3.6918000e-14   +3.7939000e-14   +4.1846000e-14   +3.5946000e-14   +3.9837000e-14   +3.7303000e-14   +4.1711000e-14   +4.1067000e-14
  +6.0000000e+01   +7.0000000e+01   +3.9510000e-14   +3.9510000e-14  +4.1641000e-14   +3.9510000e-14   +3.7519000e-14   +4.1641000e-14   +3.9681000e-14   +3.7519000e-14   +4.1641000e-14   +3.9510000e-14   +3.7519000e-14   +3.5725000e-14   +3.7978000e-14   +4.0081000e-14   +4.1827000e-14   +3.7414000e-14   +3.8889000e-14   +4.0648000e-14   +3.9915000e-14   +3.9697000e-14   +4.0223000e-14   +4.0592000e-14   +3.9101000e-14   +3.5910000e-14   +4.0289000e-14   +3.8648000e-14   +3.6302000e-14   +3.8897000e-14   +3.6840000e-14   +3.9081000e-14   +4.2269000e-14   +3.9383000e-14   +3.9900000e-14   +3.9482000e-14   +4.0984000e-14   +3.6939000e-14   +3.3720000e-14   +4.0690000e-14   +4.1151000e-14   +4.0400000e-14   +3.8568000e-14   +3.5569000e-14   +4.1329000e-14   +3.8378000e-14   +4.7788000e-14   +3.6351000e-14   +3.6503000e-14   +4.0627000e-14   +4.0851000e-14   +4.0316000e-14   +4.7387000e-14   +3.5542000e-14   +3.8848000e-14   +3.7091000e-14   +4.0710000e-14   +4.0152000e-14   +4.2608000e-14   +4.1245000e-14   +3.8695000e-14   +3.7888000e-14   +4.2798000e-14   +3.2769000e-14   +3.7818000e-14   +4.1964000e-14   +4.1575000e-14   +3.7981000e-14   +3.8244000e-14   +4.0658000e-14   +3.4449000e-14   +4.4914000e-14   +3.9224000e-14   +4.0308000e-14   +3.6808000e-14   +4.0266000e-14   +4.1199000e-14   +3.6695000e-14   +3.6160000e-14   +3.8393000e-14   +4.1748000e-14   +3.4303000e-14   +3.7277000e-14   +4.3388000e-14   +3.7641000e-14   +3.6924000e-14   +4.1913000e-14   +3.5404000e-14   +3.6757000e-14   +3.8982000e-14   +4.1241000e-14   +3.8202000e-14   +4.0006000e-14   +3.8647000e-14   +4.2615000e-14   +3.9649000e-14   +3.8824000e-14   +4.0832000e-14   +3.9638000e-14   +4.4831000e-14   +4.0516000e-14   +3.7030000e-14   +4.9022000e-14   +4.5001000e-14   +3.5678000e-14   +4.0571000e-14   +3.8829000e-14   +4.1765000e-14   +3.7584000e-14   +3.8522000e-14   +4.0002000e-14   +4.0613000e-14   +4.2621000e-14
  +7.0000000e+01   +8.0000000e+01   +7.9020000e-14   +5.5876000e-14  +8.3939000e-14   +7.9020000e-14   +7.4511000e-14   +8.3939000e-14   +8.0848000e-14   +7.4511000e-14   +8.3939000e-14   +7.9020000e-14   +7.4511000e-14   +6.9827000e-14   +7.6473000e-14   +7.9975000e-14   +8.5090000e-14   +7.5970000e-14   +7.9531000e-14   +8.1847000e-14   +7.9512000e-14   +7.6532000e-14   +7.9961000e-14   +8.1739000e-14   +7.7508000e-14   +7.3152000e-14   +8.2382000e-14   +7.6114000e-14   +7.2120000e-14   +7.8934000e-14   +7.3946000e-14   +7.8357000e-14   +8.6467000e-14   +7.9823000e-14   +7.9345000e-14   +7.9721000e-14   +8.3517000e-14   +7.6112000e-14   +7.0344000e-14   +8.0417000e-14   +8.2181000e-14   +7.7886000e-14   +7.6927000e-14   +7.1735000e-14   +8.1552000e-14   +7.6291000e-14   +9.3820000e-14   +7.4366000e-14   +7.1723000e-14   +8.1922000e-14   +8.3025000e-14   +8.0534000e-14   +9.1535000e-14   +7.1893000e-14   +7.8522000e-14   +7.2740000e-14   +8.2080000e-14   +8.0101000e-14   +8.5729000e-14   +8.2544000e-14   +7.7733000e-14   +7.6005000e-14   +8.4247000e-14   +6.5574000e-14   +7.4703000e-14   +8.3608000e-14   +8.3376000e-14   +7.7300000e-14   +7.4772000e-14   +7.9282000e-14   +6.9754000e-14   +9.0133000e-14   +7.8457000e-14   +8.0771000e-14   +7.7451000e-14   +8.0276000e-14   +8.2428000e-14   +7.3000000e-14   +7.0062000e-14   +7.5732000e-14   +8.4615000e-14   +6.8985000e-14   +7.3714000e-14   +8.7675000e-14   +7.3071000e-14   +7.3962000e-14   +8.5383000e-14   +7.2282000e-14   +7.3628000e-14   +7.8535000e-14   +7.7971000e-14   +7.6326000e-14   +8.0927000e-14   +7.4235000e-14   +8.4839000e-14   +8.0051000e-14   +7.8923000e-14   +8.1072000e-14   +7.9120000e-14   +9.1282000e-14   +8.2349000e-14   +7.6962000e-14   +9.5174000e-14   +8.8394000e-14   +7.0490000e-14   +7.9235000e-14   +7.8227000e-14   +8.4813000e-14   +7.4174000e-14   +7.8514000e-14   +7.8659000e-14   +8.2398000e-14   +8.4606000e-14
  +8.0000000e+01   +9.0000000e+01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
  +9.0000000e+01   +1.0000000e+02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
