# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247055		0.00037225588810972703
1.0		1.0		1.0		-1		247056		0.00037265609182293583
1.0		1.0		1.0		-1		247057		0.0003918695749062788
1.0		1.0		1.0		-1		247058		0.000411059397293763
1.0		1.0		1.0		-1		247059		0.0003817903462710545
1.0		1.0		1.0		-1		247060		0.00039264014424106964
1.0		1.0		1.0		-1		247061		0.00041119167060187605
1.0		1.0		1.0		-1		247062		0.000392582475297384
1.0		1.0		1.0		-1		247063		0.00040156505084602064
1.0		1.0		1.0		-1		247064		0.0003957685205086693
1.0		1.0		1.0		-1		247065		0.0004111892704609181
1.0		1.0		1.0		-1		247066		0.0003931767502368111
1.0		1.0		1.0		-1		247067		0.0003704842758823295
1.0		1.0		1.0		-1		247068		0.0004047413388564203
1.0		1.0		1.0		-1		247069		0.0003829007878251684
1.0		1.0		1.0		-1		247070		0.000376338339879927
1.0		1.0		1.0		-1		247071		0.00038442318672042255
1.0		1.0		1.0		-1		247072		0.00037636325530350544
1.0		1.0		1.0		-1		247073		0.0003840981823914194
1.0		1.0		1.0		-1		247074		0.0004171572197101663
1.0		1.0		1.0		-1		247075		0.00039599784781453026
1.0		1.0		1.0		-1		247076		0.0003892485174390204
1.0		1.0		1.0		-1		247077		0.00039969995132830275
1.0		1.0		1.0		-1		247078		0.0004125228360293637
1.0		1.0		1.0		-1		247079		0.00037482768985779664
1.0		1.0		1.0		-1		247080		0.00034315826531515427
1.0		1.0		1.0		-1		247081		0.00040436032043339725
1.0		1.0		1.0		-1		247082		0.0004058942924338705
1.0		1.0		1.0		-1		247083		0.0004035614749340746
1.0		1.0		1.0		-1		247084		0.0003761585616823179
1.0		1.0		1.0		-1		247085		0.0003697699733701609
1.0		1.0		1.0		-1		247086		0.0004073788578838206
1.0		1.0		1.0		-1		247087		0.0003779365049401611
1.0		1.0		1.0		-1		247088		0.00045408389422915864
1.0		1.0		1.0		-1		247089		0.0003715282621158519
1.0		1.0		1.0		-1		247090		0.00036127198076641993
1.0		1.0		1.0		-1		247091		0.00039646545907113417
1.0		1.0		1.0		-1		247092		0.00041318673611695137
1.0		1.0		1.0		-1		247093		0.0004082865221677872
1.0		1.0		1.0		-1		247094		0.0004464756019940939
